,bin,baseline_ca,pos,cell,recording,animal,ctrl
279,30.0,,4,Mean20,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
280,-4.0,777.191142011036,1,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
281,-3.0,849.5806507615819,1,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
282,-2.0,861.7868413351079,1,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
283,-1.0,862.9663741117766,1,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
284,0.0,863.4725397799866,1,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
285,1.0,871.0701521534954,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
286,2.0,863.0774991810067,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
287,3.0,862.9246759137125,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
288,4.0,919.8138487685554,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
289,5.0,982.8652263325566,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
290,6.0,,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
291,7.0,944.6180516699142,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
292,8.0,936.6458719985678,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
293,9.0,990.7476518791176,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
294,10.0,973.106094981811,2,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
295,11.0,,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
296,12.0,973.4908696203194,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
297,13.0,915.1857884648467,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
298,14.0,987.2735169663309,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
299,15.0,980.8025554699168,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
300,16.0,,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
301,17.0,,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
302,18.0,,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
303,19.0,,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
304,20.0,,3,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
305,21.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
306,22.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
307,23.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
308,24.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
309,25.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
310,26.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
311,27.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
312,28.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
313,29.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
314,30.0,,4,Mean21,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
315,-4.0,1084.090494127615,1,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
316,-3.0,1011.0540857157615,1,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
317,-2.0,1010.000861702209,1,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
318,-1.0,1046.132712169752,1,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
319,0.0,1055.932370098098,1,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
320,1.0,1070.2237542238906,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
321,2.0,1127.3334452857293,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
322,3.0,1114.847208125581,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
323,4.0,1126.362409553932,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
324,5.0,1094.3064937244358,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
325,6.0,1115.4474798292963,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
326,7.0,,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
327,8.0,1017.7350250482357,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
328,9.0,985.2543787069013,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
329,10.0,1012.4657927157841,2,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
330,11.0,980.5387095975935,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
331,12.0,,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
332,13.0,912.696733193227,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
333,14.0,928.7122081111645,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
334,15.0,955.7460056033096,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
335,16.0,970.3526434157297,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
336,17.0,942.7630768528162,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
337,18.0,960.270734365014,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
338,19.0,946.3850940229117,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
339,20.0,970.6724477560723,3,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
340,21.0,959.5869894542877,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
341,22.0,,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
342,23.0,970.0842714891374,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
343,24.0,972.8657214815682,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
344,25.0,987.2823125095721,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
345,26.0,1005.7134206626843,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
346,27.0,997.5229948959994,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
347,28.0,1016.1697453839131,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
348,29.0,,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
349,30.0,,4,Mean22,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
350,-4.0,932.1829550348253,1,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
351,-3.0,896.6612856801221,1,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
352,-2.0,900.612127956848,1,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
353,-1.0,898.7452870323967,1,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
354,0.0,903.6824282499407,1,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
355,1.0,929.780601535672,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
356,2.0,960.0413149017103,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
357,3.0,967.0732164052117,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
358,4.0,965.0418147130842,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
359,5.0,972.1080538091454,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
360,6.0,,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
361,7.0,1007.8060445290809,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
362,8.0,1019.3209641141362,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
363,9.0,979.4020493995807,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
364,10.0,1005.3449883655449,2,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
365,11.0,1095.743708262712,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
366,12.0,986.3496686173164,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
367,13.0,966.736433640048,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
368,14.0,954.51520683071,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
369,15.0,990.731591229938,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
370,16.0,976.9603317141979,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
371,17.0,980.8101852347481,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
372,18.0,1086.8667963212029,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
373,19.0,1018.6472280786156,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
374,20.0,,3,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
375,21.0,1045.4524955014012,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
376,22.0,1046.748018018946,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
377,23.0,,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
378,24.0,1097.5587232853893,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
379,25.0,1116.475887955102,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
380,26.0,1043.8164670928143,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
381,27.0,1050.7983836970539,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
382,28.0,1025.5777697519363,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
383,29.0,1040.427346520319,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
384,30.0,1046.4267557294318,4,Mean23,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
385,-4.0,638.9085985693159,1,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
386,-3.0,567.7713065148336,1,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
387,-2.0,570.8763079841052,1,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
388,-1.0,615.27749385055,1,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
389,0.0,633.7138669420175,1,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
390,1.0,656.9146777885433,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
391,2.0,710.1649324222178,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
392,3.0,696.7422295660036,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
393,4.0,692.8779613268348,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
394,5.0,,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
395,6.0,741.8192880318645,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
396,7.0,726.4191247944182,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
397,8.0,732.3710958623991,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
398,9.0,696.5151963938902,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
399,10.0,,2,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
400,11.0,678.6393991255839,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
401,12.0,642.8643959609925,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
402,13.0,663.147068600348,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
403,14.0,675.7007711082431,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
404,15.0,688.6422601064014,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
405,16.0,662.6132453323434,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
406,17.0,650.3988089340337,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
407,18.0,,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
408,19.0,689.7148761271576,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
409,20.0,696.8370118058973,3,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
410,21.0,694.5663274147751,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
411,22.0,727.5312030699009,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
412,23.0,733.9123879946885,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
413,24.0,700.4136247721751,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
414,25.0,,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
415,26.0,682.7342475068554,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
416,27.0,702.766897666325,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
417,28.0,716.8110420600302,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
418,29.0,746.6814483263514,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
419,30.0,775.2325316599562,4,Mean24,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
420,-4.0,950.5444292565195,1,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
421,-3.0,972.5830333967239,1,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
422,-2.0,977.6403898587687,1,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
423,-1.0,976.7096706338774,1,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
424,0.0,981.7669189678703,1,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
425,1.0,1001.9554879849753,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
426,2.0,1006.7490060450127,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
427,3.0,1009.2103854650205,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
428,4.0,1006.0692451938098,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
429,5.0,1022.9000378622495,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
430,6.0,1060.1051357556657,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
431,7.0,1092.7796122746042,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
432,8.0,1099.318280848635,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
433,9.0,1025.382970317363,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
434,10.0,1017.6045840013458,2,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
435,11.0,1079.5676488990002,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
436,12.0,1156.5898279389648,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
437,13.0,1001.146800494984,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
438,14.0,1007.7368550612281,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
439,15.0,1020.4118005809673,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
440,16.0,1083.2083478854888,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
441,17.0,1096.0195087703507,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
442,18.0,1000.6088118657269,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
443,19.0,982.9487906944099,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
444,20.0,,3,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
445,21.0,1026.7363058470967,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
446,22.0,1074.0335809429819,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
447,23.0,1006.3319063099657,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
448,24.0,997.3361022949731,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
449,25.0,,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
450,26.0,1002.7766329274856,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
451,27.0,998.0477804841655,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
452,28.0,,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
453,29.0,1057.4332789899274,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
454,30.0,983.6633785087544,4,Mean25,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
455,-4.0,847.3621102099024,1,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
456,-3.0,882.753758443436,1,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
457,-2.0,905.077094582932,1,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
458,-1.0,903.9455702207094,1,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
459,0.0,890.0283135768805,1,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
460,1.0,874.9301006708034,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
461,2.0,872.3238104510133,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
462,3.0,911.0316857533742,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
463,4.0,,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
464,5.0,,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
465,6.0,,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
466,7.0,852.8182762468174,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
467,8.0,864.9814199240017,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
468,9.0,942.5254343558926,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
469,10.0,887.3365185600068,2,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
470,11.0,,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
471,12.0,915.3011486831671,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
472,13.0,871.7152283255926,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
473,14.0,,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
474,15.0,,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
475,16.0,972.8515418080772,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
476,17.0,1068.712085529484,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
477,18.0,,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
478,19.0,1195.2971953361748,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
479,20.0,1235.2077164675836,3,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
480,21.0,1278.9366886132868,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
481,22.0,1325.2950285772167,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
482,23.0,1371.7619416720388,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
483,24.0,1397.1806809311,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
484,25.0,1401.4098004134933,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
485,26.0,1392.8110446043008,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
486,27.0,1377.2078336010673,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
487,28.0,1368.2502991103856,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
488,29.0,1370.9790964510307,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
489,30.0,1399.4845974570128,4,Mean3,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
490,-4.0,653.6665081710544,1,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
491,-3.0,653.8208819038988,1,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
492,-2.0,650.5503328132123,1,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
493,-1.0,626.5709650463289,1,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
494,0.0,613.548017740256,1,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
495,1.0,615.9891842625201,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
496,2.0,607.7087514653444,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
497,3.0,624.9247688542789,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
498,4.0,621.4058364663716,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
499,5.0,642.5311608431737,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
500,6.0,621.704423942197,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
501,7.0,633.7993626877425,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
502,8.0,691.5763574134319,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
503,9.0,725.0894913869341,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
504,10.0,706.4687597564185,2,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
505,11.0,702.555940724901,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
506,12.0,740.5958284204846,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
507,13.0,709.6707573679547,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
508,14.0,672.852873463601,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
509,15.0,663.7749390973119,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
510,16.0,657.778577513278,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
511,17.0,666.2420440407335,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
512,18.0,727.4818478705563,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
513,19.0,672.48937728846,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
514,20.0,669.1664136983612,3,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
515,21.0,701.1892311463903,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
516,22.0,679.8537538852469,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
517,23.0,713.1899275556749,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
518,24.0,,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
519,25.0,,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
520,26.0,,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
521,27.0,,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
522,28.0,971.273447347973,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
523,29.0,976.168072606012,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
524,30.0,987.0139877706758,4,Mean4,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
525,-4.0,856.3921035641248,1,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
526,-3.0,857.3115787901806,1,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
527,-2.0,862.4491669897084,1,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
528,-1.0,864.997649147776,1,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
529,0.0,863.5157685576966,1,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
530,1.0,874.8164845418069,2,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
531,2.0,858.0873548089755,2,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
532,3.0,865.495389112336,2,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
533,4.0,865.5879798939114,2,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
534,5.0,872.1940340339654,2,Mean5,230223_slice03_ttap2_isra_ctrl_results.csv,114001,y
